timestamp,solexs_flux,hel1os_flux,quality_flag
2026-01-02 19:00:00+00:00,280.528,106.448,1
2026-01-02 19:05:00+00:00,253.703,97.619,1
2026-01-02 19:10:00+00:00,230.523,89.978,1
2026-01-02 19:15:00+00:00,205.635,79.793,1
2026-01-02 19:20:00+00:00,175.941,74.087,1
2026-01-02 19:25:00+00:00,154.737,67.674,1
2026-01-02 19:30:00+00:00,141.592,61.271,1
2026-01-02 19:35:00+00:00,124.815,55.247,1
2026-01-02 19:40:00+00:00,117.839,55.145,1
2026-01-02 19:45:00+00:00,106.98,52.125,1
2026-01-02 19:50:00+00:00,105.965,49.295,1
2026-01-02 19:55:00+00:00,100.244,48.86,1
2026-01-02 20:00:00+00:00,98.63,46.812,1
2026-01-02 20:05:00+00:00,100.17,47.051,1
2026-01-02 20:10:00+00:00,95.739,47.462,1
2026-01-02 20:15:00+00:00,94.298,49.503,1
2026-01-02 20:20:00+00:00,95.168,47.236,1
2026-01-02 20:25:00+00:00,96.946,48.776,1
2026-01-02 20:30:00+00:00,92.934,47.381,1
2026-01-02 20:35:00+00:00,97.389,48.352,1
2026-01-02 20:40:00+00:00,95.098,47.917,1
2026-01-02 20:45:00+00:00,98.539,49.169,1
2026-01-02 20:50:00+00:00,91.526,47.515,1
2026-01-02 20:55:00+00:00,94.815,46.307,1
2026-01-02 21:00:00+00:00,93.092,46.574,1
2026-01-02 21:05:00+00:00,94.89,47.633,1
2026-01-02 21:10:00+00:00,97.117,46.812,1
2026-01-02 21:15:00+00:00,96.345,48.844,1
2026-01-02 21:20:00+00:00,96.279,47.834,1
2026-01-02 21:25:00+00:00,96.552,51.285,1
2026-01-02 21:30:00+00:00,97.363,46.393,1
2026-01-02 21:35:00+00:00,95.026,48.766,1
2026-01-02 21:40:00+00:00,98.546,47.213,1
2026-01-02 21:45:00+00:00,98.547,48.019,1
2026-01-02 21:50:00+00:00,98.084,48.826,1
2026-01-02 21:55:00+00:00,98.519,45.913,1
2026-01-02 22:00:00+00:00,98.093,49.034,1
2026-01-02 22:05:00+00:00,101.665,51.081,1
2026-01-02 22:10:00+00:00,97.517,48.302,1
2026-01-02 22:15:00+00:00,97.174,49.206,1
2026-01-02 22:20:00+00:00,96.38,50.173,1
2026-01-02 22:25:00+00:00,95.922,48.796,1
2026-01-02 22:30:00+00:00,95.598,48.346,1
2026-01-02 22:35:00+00:00,96.41,46.363,1
2026-01-02 22:40:00+00:00,98.149,49.914,1
2026-01-02 22:45:00+00:00,99.061,49.061,1
2026-01-02 22:50:00+00:00,98.599,48.033,1
2026-01-02 22:55:00+00:00,97.07,49.452,1
2026-01-02 23:00:00+00:00,100.506,48.653,1
2026-01-02 23:05:00+00:00,100.29,48.772,1
2026-01-02 23:10:00+00:00,98.599,50.186,1
2026-01-02 23:15:00+00:00,97.719,47.906,1
2026-01-02 23:20:00+00:00,100.229,50.823,1
2026-01-02 23:25:00+00:00,99.615,47.942,1
2026-01-02 23:30:00+00:00,96.451,48.878,1
2026-01-02 23:35:00+00:00,99.32,52.035,1
2026-01-02 23:40:00+00:00,100.088,51.135,1
2026-01-02 23:45:00+00:00,97.874,49.954,1
2026-01-02 23:50:00+00:00,100.162,48.762,1
2026-01-02 23:55:00+00:00,96.981,49.31,1
2026-01-03 00:00:00+00:00,102.672,50.088,1
2026-01-03 00:05:00+00:00,102.605,50.1,1
2026-01-03 00:10:00+00:00,99.713,50.0,1
2026-01-03 00:15:00+00:00,101.054,50.127,1
2026-01-03 00:20:00+00:00,95.616,49.961,1
2026-01-03 00:25:00+00:00,98.232,48.542,1
2026-01-03 00:30:00+00:00,100.065,49.707,1
2026-01-03 00:35:00+00:00,98.616,51.478,1
2026-01-03 00:40:00+00:00,102.297,48.792,1
2026-01-03 00:45:00+00:00,104.97,50.26,1
2026-01-03 00:50:00+00:00,98.729,49.557,1
2026-01-03 00:55:00+00:00,99.514,50.728,1
2026-01-03 01:00:00+00:00,101.765,50.181,1
2026-01-03 01:05:00+00:00,104.621,52.472,1
2026-01-03 01:10:00+00:00,99.059,51.36,1
2026-01-03 01:15:00+00:00,102.105,49.229,1
2026-01-03 01:20:00+00:00,105.353,51.661,1
2026-01-03 01:25:00+00:00,98.509,49.977,1
2026-01-03 01:30:00+00:00,99.351,50.264,1
2026-01-03 01:35:00+00:00,101.167,51.383,1
2026-01-03 01:40:00+00:00,101.072,50.466,1
2026-01-03 01:45:00+00:00,103.837,52.177,1
2026-01-03 01:50:00+00:00,102.792,50.225,1
2026-01-03 01:55:00+00:00,98.855,50.46,1
2026-01-03 02:00:00+00:00,103.531,50.462,1
2026-01-03 02:05:00+00:00,101.439,50.618,1
2026-01-03 02:10:00+00:00,105.235,52.662,1
2026-01-03 02:15:00+00:00,101.523,52.143,1
2026-01-03 02:20:00+00:00,101.595,53.486,1
2026-01-03 02:25:00+00:00,104.039,54.199,1
2026-01-03 02:30:00+00:00,104.57,50.285,1
2026-01-03 02:35:00+00:00,104.026,51.649,1
2026-01-03 02:40:00+00:00,99.843,50.196,1
2026-01-03 02:45:00+00:00,104.373,50.715,1
2026-01-03 02:50:00+00:00,101.309,50.933,1
2026-01-03 02:55:00+00:00,103.928,50.46,1
2026-01-03 03:00:00+00:00,100.688,50.506,1
2026-01-03 03:05:00+00:00,104.504,51.633,1
2026-01-03 03:10:00+00:00,102.073,50.383,1
2026-01-03 03:15:00+00:00,101.194,52.89,1
2026-01-03 03:20:00+00:00,105.258,50.814,1
2026-01-03 03:25:00+00:00,104.383,55.321,1
2026-01-03 03:30:00+00:00,102.739,51.442,1
2026-01-03 03:35:00+00:00,106.935,52.103,1
2026-01-03 03:40:00+00:00,103.214,50.493,1
2026-01-03 03:45:00+00:00,104.222,54.126,1
2026-01-03 03:50:00+00:00,104.755,53.452,1
2026-01-03 03:55:00+00:00,103.035,52.494,1
2026-01-03 04:00:00+00:00,105.272,50.549,1
2026-01-03 04:05:00+00:00,103.317,52.445,1
2026-01-03 04:10:00+00:00,103.612,50.872,1
2026-01-03 04:15:00+00:00,107.21,53.997,1
2026-01-03 04:20:00+00:00,102.45,53.237,1
2026-01-03 04:25:00+00:00,99.751,52.403,1
2026-01-03 04:30:00+00:00,107.841,49.386,1
2026-01-03 04:35:00+00:00,109.759,51.15,1
2026-01-03 04:40:00+00:00,103.888,53.175,1
2026-01-03 04:45:00+00:00,100.861,53.823,1
2026-01-03 04:50:00+00:00,104.148,53.715,1
2026-01-03 04:55:00+00:00,104.228,50.49,1
2026-01-03 05:00:00+00:00,104.45,52.777,1
2026-01-03 05:05:00+00:00,102.63,53.647,1
2026-01-03 05:10:00+00:00,106.041,50.451,1
2026-01-03 05:15:00+00:00,105.953,52.442,1
2026-01-03 05:20:00+00:00,101.935,52.791,1
2026-01-03 05:25:00+00:00,106.341,52.11,1
2026-01-03 05:30:00+00:00,109.066,50.257,1
2026-01-03 05:35:00+00:00,105.328,52.097,1
2026-01-03 05:40:00+00:00,104.352,52.108,1
2026-01-03 05:45:00+00:00,104.844,52.349,1
2026-01-03 05:50:00+00:00,106.607,51.909,1
2026-01-03 05:55:00+00:00,102.488,52.186,1
2026-01-03 06:00:00+00:00,107.487,52.949,1
2026-01-03 06:05:00+00:00,108.681,54.059,1
2026-01-03 06:10:00+00:00,117.11,54.081,1
2026-01-03 06:15:00+00:00,119.154,55.383,1
2026-01-03 06:20:00+00:00,131.276,58.005,1
2026-01-03 06:25:00+00:00,136.317,58.214,1
2026-01-03 06:30:00+00:00,151.948,64.325,1
2026-01-03 06:35:00+00:00,165.046,67.709,1
2026-01-03 06:40:00+00:00,178.262,72.819,1
2026-01-03 06:45:00+00:00,199.684,80.781,1
2026-01-03 06:50:00+00:00,227.37,86.755,1
2026-01-03 06:55:00+00:00,258.163,99.317,1
2026-01-03 07:00:00+00:00,297.144,117.369,1
2026-01-03 07:05:00+00:00,346.046,133.596,1
2026-01-03 07:10:00+00:00,386.245,148.93,1
2026-01-03 07:15:00+00:00,416.845,158.774,1
2026-01-03 07:20:00+00:00,426.955,163.701,1
2026-01-03 07:25:00+00:00,410.223,159.535,1
2026-01-03 07:30:00+00:00,376.069,147.261,1
2026-01-03 07:35:00+00:00,331.832,129.744,1
2026-01-03 07:40:00+00:00,276.152,109.084,1
2026-01-03 07:45:00+00:00,221.347,95.098,1
2026-01-03 07:50:00+00:00,185.802,81.113,1
2026-01-03 07:55:00+00:00,153.252,69.576,1
2026-01-03 08:00:00+00:00,129.993,60.422,1
2026-01-03 08:05:00+00:00,115.701,57.779,1
2026-01-03 08:10:00+00:00,112.644,55.463,1
2026-01-03 08:15:00+00:00,107.861,54.982,1
2026-01-03 08:20:00+00:00,110.098,51.422,1
2026-01-03 08:25:00+00:00,105.344,51.906,1
2026-01-03 08:30:00+00:00,104.909,52.937,1
2026-01-03 08:35:00+00:00,103.62,52.037,1
2026-01-03 08:40:00+00:00,105.48,50.58,1
2026-01-03 08:45:00+00:00,105.014,52.379,1
2026-01-03 08:50:00+00:00,106.191,52.538,1
2026-01-03 08:55:00+00:00,102.569,51.912,1
2026-01-03 09:00:00+00:00,102.665,52.031,1
2026-01-03 09:05:00+00:00,102.499,51.418,1
2026-01-03 09:10:00+00:00,104.96,53.463,1
2026-01-03 09:15:00+00:00,106.293,50.568,1
2026-01-03 09:20:00+00:00,102.296,50.902,1
2026-01-03 09:25:00+00:00,102.28,51.578,1
2026-01-03 09:30:00+00:00,103.672,52.577,1
2026-01-03 09:35:00+00:00,102.465,49.681,1
2026-01-03 09:40:00+00:00,104.772,49.862,1
2026-01-03 09:45:00+00:00,98.274,48.944,1
2026-01-03 09:50:00+00:00,101.033,51.382,1
2026-01-03 09:55:00+00:00,101.029,49.955,1
2026-01-03 10:00:00+00:00,97.859,50.789,1
2026-01-03 10:05:00+00:00,100.478,51.996,1
2026-01-03 10:10:00+00:00,100.478,50.385,1
2026-01-03 10:15:00+00:00,101.809,51.383,1
2026-01-03 10:20:00+00:00,104.339,50.697,1
2026-01-03 10:25:00+00:00,101.524,51.813,1
2026-01-03 10:30:00+00:00,99.852,51.527,1
2026-01-03 10:35:00+00:00,101.698,50.076,1
2026-01-03 10:40:00+00:00,103.808,50.653,1
2026-01-03 10:45:00+00:00,99.655,52.056,1
2026-01-03 10:50:00+00:00,99.682,51.224,1
2026-01-03 10:55:00+00:00,102.516,49.023,1
2026-01-03 11:00:00+00:00,100.851,51.434,1
2026-01-03 11:05:00+00:00,102.483,49.293,1
2026-01-03 11:10:00+00:00,101.055,52.236,1
2026-01-03 11:15:00+00:00,102.379,51.717,1
2026-01-03 11:20:00+00:00,98.798,50.782,1
2026-01-03 11:25:00+00:00,100.736,50.569,1
2026-01-03 11:30:00+00:00,100.231,50.075,1
2026-01-03 11:35:00+00:00,98.113,51.086,1
2026-01-03 11:40:00+00:00,97.309,49.773,1
2026-01-03 11:45:00+00:00,101.699,50.446,1
2026-01-03 11:50:00+00:00,99.516,51.155,1
2026-01-03 11:55:00+00:00,98.065,49.38,1
2026-01-03 12:00:00+00:00,99.808,49.261,1
2026-01-03 12:05:00+00:00,102.147,48.512,1
2026-01-03 12:10:00+00:00,95.22,48.614,1
2026-01-03 12:15:00+00:00,96.68,47.642,1
2026-01-03 12:20:00+00:00,97.718,50.658,1
2026-01-03 12:25:00+00:00,102.378,51.899,1
2026-01-03 12:30:00+00:00,99.913,51.384,1
2026-01-03 12:35:00+00:00,100.774,47.668,1
2026-01-03 12:40:00+00:00,96.851,50.436,1
2026-01-03 12:45:00+00:00,96.785,51.219,1
2026-01-03 12:50:00+00:00,99.813,48.911,1
2026-01-03 12:55:00+00:00,98.928,49.528,1
2026-01-03 13:00:00+00:00,99.803,46.943,1
2026-01-03 13:05:00+00:00,98.226,49.621,1
2026-01-03 13:10:00+00:00,99.053,47.972,1
2026-01-03 13:15:00+00:00,98.709,49.436,1
2026-01-03 13:20:00+00:00,99.845,47.272,1
2026-01-03 13:25:00+00:00,99.802,49.745,1
2026-01-03 13:30:00+00:00,94.847,50.273,1
2026-01-03 13:35:00+00:00,93.492,48.053,1
2026-01-03 13:40:00+00:00,99.89,47.579,1
2026-01-03 13:45:00+00:00,100.164,46.307,1
2026-01-03 13:50:00+00:00,95.65,48.526,1
2026-01-03 13:55:00+00:00,93.875,48.1,1
2026-01-03 14:00:00+00:00,97.698,46.889,1
2026-01-03 14:05:00+00:00,99.268,49.247,1
2026-01-03 14:10:00+00:00,100.909,48.117,1
2026-01-03 14:15:00+00:00,98.255,47.32,1
2026-01-03 14:20:00+00:00,96.389,47.901,1
2026-01-03 14:25:00+00:00,95.257,49.807,1
2026-01-03 14:30:00+00:00,96.979,49.202,1
2026-01-03 14:35:00+00:00,96.272,48.279,1
2026-01-03 14:40:00+00:00,94.756,49.136,1
2026-01-03 14:45:00+00:00,100.801,46.959,1
2026-01-03 14:50:00+00:00,100.192,48.35,1
2026-01-03 14:55:00+00:00,98.815,48.448,1
2026-01-03 15:00:00+00:00,94.623,47.668,1
2026-01-03 15:05:00+00:00,98.098,48.717,1
2026-01-03 15:10:00+00:00,97.593,47.22,1
2026-01-03 15:15:00+00:00,97.126,48.732,1
2026-01-03 15:20:00+00:00,98.669,48.747,1
2026-01-03 15:25:00+00:00,97.371,44.55,1
2026-01-03 15:30:00+00:00,97.513,49.445,1
2026-01-03 15:35:00+00:00,97.242,44.327,1
2026-01-03 15:40:00+00:00,96.586,47.213,1
2026-01-03 15:45:00+00:00,92.275,49.152,1
2026-01-03 15:50:00+00:00,95.95,47.511,1
2026-01-03 15:55:00+00:00,94.613,46.103,1
2026-01-03 16:00:00+00:00,93.11,46.522,1
2026-01-03 16:05:00+00:00,98.98,49.04,1
2026-01-03 16:10:00+00:00,99.023,45.477,1
2026-01-03 16:15:00+00:00,98.234,49.113,1
2026-01-03 16:20:00+00:00,95.979,47.668,1
2026-01-03 16:25:00+00:00,98.125,46.281,1
2026-01-03 16:30:00+00:00,95.405,46.991,1
2026-01-03 16:35:00+00:00,95.746,46.449,1
2026-01-03 16:40:00+00:00,93.115,48.69,1
2026-01-03 16:45:00+00:00,96.059,48.512,1
2026-01-03 16:50:00+00:00,95.352,45.553,1
2026-01-03 16:55:00+00:00,92.594,47.116,1
2026-01-03 17:00:00+00:00,95.068,46.549,1
2026-01-03 17:05:00+00:00,94.984,49.124,1
2026-01-03 17:10:00+00:00,98.714,45.939,1
2026-01-03 17:15:00+00:00,96.885,49.473,1
2026-01-03 17:20:00+00:00,95.099,47.498,1
2026-01-03 17:25:00+00:00,95.556,46.135,1
2026-01-03 17:30:00+00:00,95.131,46.709,1
2026-01-03 17:35:00+00:00,94.624,46.553,1
2026-01-03 17:40:00+00:00,92.854,45.98,1
2026-01-03 17:45:00+00:00,94.709,47.619,1
2026-01-03 17:50:00+00:00,93.513,46.029,1
2026-01-03 17:55:00+00:00,92.501,44.884,1
2026-01-03 18:00:00+00:00,96.022,47.044,1
2026-01-03 18:05:00+00:00,95.784,45.337,1
2026-01-03 18:10:00+00:00,91.431,46.6,1
2026-01-03 18:15:00+00:00,94.765,46.414,1
2026-01-03 18:20:00+00:00,97.01,46.464,1
2026-01-03 18:25:00+00:00,97.148,49.916,1
2026-01-03 18:30:00+00:00,97.094,47.589,1
2026-01-03 18:35:00+00:00,95.136,47.824,1
2026-01-03 18:40:00+00:00,93.386,45.406,1
2026-01-03 18:45:00+00:00,92.929,46.763,1
2026-01-03 18:50:00+00:00,95.808,47.818,1
2026-01-03 18:55:00+00:00,95.902,46.342,1
2026-01-03 19:00:00+00:00,97.745,48.675,1
2026-01-03 19:05:00+00:00,97.4,46.157,1
2026-01-03 19:10:00+00:00,94.967,47.272,1
2026-01-03 19:15:00+00:00,92.777,46.929,1
2026-01-03 19:20:00+00:00,94.663,47.848,1
2026-01-03 19:25:00+00:00,95.774,46.901,1
2026-01-03 19:30:00+00:00,94.976,47.365,1
2026-01-03 19:35:00+00:00,94.268,47.428,1
2026-01-03 19:40:00+00:00,95.974,46.853,1
2026-01-03 19:45:00+00:00,94.508,48.34,1
2026-01-03 19:50:00+00:00,94.309,48.069,1
2026-01-03 19:55:00+00:00,96.239,47.702,1
2026-01-03 20:00:00+00:00,94.866,47.318,1
2026-01-03 20:05:00+00:00,96.214,48.819,1
2026-01-03 20:10:00+00:00,96.329,47.609,1
2026-01-03 20:15:00+00:00,93.564,47.553,1
2026-01-03 20:20:00+00:00,94.942,48.078,1
2026-01-03 20:25:00+00:00,98.843,50.02,1
2026-01-03 20:30:00+00:00,93.709,46.408,1
2026-01-03 20:35:00+00:00,91.867,48.974,1
2026-01-03 20:40:00+00:00,92.446,45.813,1
2026-01-03 20:45:00+00:00,96.299,48.381,1
2026-01-03 20:50:00+00:00,96.375,50.047,1
2026-01-03 20:55:00+00:00,96.153,48.78,1
2026-01-03 21:00:00+00:00,98.893,48.437,1
2026-01-03 21:05:00+00:00,91.197,47.599,1
2026-01-03 21:10:00+00:00,97.414,48.348,1
2026-01-03 21:15:00+00:00,99.826,48.049,1
2026-01-03 21:20:00+00:00,94.531,47.45,1
2026-01-03 21:25:00+00:00,96.111,48.087,1
2026-01-03 21:30:00+00:00,95.45,48.716,1
2026-01-03 21:35:00+00:00,95.255,47.601,1
2026-01-03 21:40:00+00:00,96.48,47.599,1
2026-01-03 21:45:00+00:00,100.077,46.979,1
2026-01-03 21:50:00+00:00,100.988,49.126,1
2026-01-03 21:55:00+00:00,96.734,49.357,1
2026-01-03 22:00:00+00:00,101.31,49.028,1
2026-01-03 22:05:00+00:00,97.666,49.956,1
2026-01-03 22:10:00+00:00,101.199,48.951,1
2026-01-03 22:15:00+00:00,97.602,49.365,1
2026-01-03 22:20:00+00:00,98.149,49.308,1
2026-01-03 22:25:00+00:00,98.717,48.883,1
2026-01-03 22:30:00+00:00,104.444,48.406,1
2026-01-03 22:35:00+00:00,99.89,51.751,1
2026-01-03 22:40:00+00:00,96.875,48.603,1
2026-01-03 22:45:00+00:00,100.331,48.397,1
2026-01-03 22:50:00+00:00,97.773,49.769,1
2026-01-03 22:55:00+00:00,97.621,49.603,1
2026-01-03 23:00:00+00:00,100.523,47.667,1
2026-01-03 23:05:00+00:00,98.874,50.753,1
2026-01-03 23:10:00+00:00,99.475,49.346,1
2026-01-03 23:15:00+00:00,99.053,48.179,1
2026-01-03 23:20:00+00:00,99.805,50.992,1
2026-01-03 23:25:00+00:00,100.089,50.371,1
2026-01-03 23:30:00+00:00,95.473,48.156,1
2026-01-03 23:35:00+00:00,100.789,51.86,1
2026-01-03 23:40:00+00:00,97.6,50.573,1
2026-01-03 23:45:00+00:00,96.788,49.824,1
2026-01-03 23:50:00+00:00,99.665,51.799,1
2026-01-03 23:55:00+00:00,100.059,50.137,1
2026-01-04 00:00:00+00:00,98.613,49.966,1
2026-01-04 00:05:00+00:00,101.771,49.262,1
2026-01-04 00:10:00+00:00,97.534,50.807,1
2026-01-04 00:15:00+00:00,99.513,50.735,1
2026-01-04 00:20:00+00:00,99.266,50.236,1
2026-01-04 00:25:00+00:00,100.451,49.324,1
2026-01-04 00:30:00+00:00,101.21,50.482,1
2026-01-04 00:35:00+00:00,98.745,50.297,1
2026-01-04 00:40:00+00:00,102.317,48.834,1
2026-01-04 00:45:00+00:00,101.101,48.722,1
2026-01-04 00:50:00+00:00,97.298,51.219,1
2026-01-04 00:55:00+00:00,97.271,47.472,1
2026-01-04 01:00:00+00:00,101.269,50.894,1
2026-01-04 01:05:00+00:00,100.957,50.126,1
2026-01-04 01:10:00+00:00,101.297,52.322,1
2026-01-04 01:15:00+00:00,101.551,50.211,1
2026-01-04 01:20:00+00:00,102.161,51.646,1
2026-01-04 01:25:00+00:00,103.707,50.43,1
2026-01-04 01:30:00+00:00,99.691,51.093,1
2026-01-04 01:35:00+00:00,99.67,51.891,1
2026-01-04 01:40:00+00:00,99.926,50.501,1
2026-01-04 01:45:00+00:00,102.789,52.302,1
2026-01-04 01:50:00+00:00,104.799,49.962,1
2026-01-04 01:55:00+00:00,101.542,51.556,1
2026-01-04 02:00:00+00:00,97.497,52.357,1
2026-01-04 02:05:00+00:00,99.186,52.089,1
2026-01-04 02:10:00+00:00,101.02,53.643,1
2026-01-04 02:15:00+00:00,101.662,50.473,1
2026-01-04 02:20:00+00:00,102.051,49.779,1
2026-01-04 02:25:00+00:00,103.034,50.285,1
2026-01-04 02:30:00+00:00,102.42,52.314,1
2026-01-04 02:35:00+00:00,105.228,52.162,1
2026-01-04 02:40:00+00:00,101.862,51.73,1
2026-01-04 02:45:00+00:00,101.572,50.301,1
2026-01-04 02:50:00+00:00,104.336,52.609,1
2026-01-04 02:55:00+00:00,100.386,50.259,1
2026-01-04 03:00:00+00:00,104.315,53.159,1
2026-01-04 03:05:00+00:00,103.817,55.235,1
2026-01-04 03:10:00+00:00,103.392,52.283,1
2026-01-04 03:15:00+00:00,106.936,52.579,1
2026-01-04 03:20:00+00:00,102.586,51.324,1
2026-01-04 03:25:00+00:00,108.02,49.777,1
2026-01-04 03:30:00+00:00,103.516,51.26,1
2026-01-04 03:35:00+00:00,101.478,50.705,1
2026-01-04 03:40:00+00:00,104.236,50.311,1
2026-01-04 03:45:00+00:00,102.005,54.146,1
2026-01-04 03:50:00+00:00,102.713,52.436,1
2026-01-04 03:55:00+00:00,105.069,52.593,1
2026-01-04 04:00:00+00:00,105.441,51.794,1
2026-01-04 04:05:00+00:00,103.139,51.984,1
2026-01-04 04:10:00+00:00,106.41,53.375,1
2026-01-04 04:15:00+00:00,106.799,52.203,1
2026-01-04 04:20:00+00:00,107.404,52.903,1
2026-01-04 04:25:00+00:00,105.635,52.053,1
2026-01-04 04:30:00+00:00,107.346,51.899,1
2026-01-04 04:35:00+00:00,100.898,50.642,1
2026-01-04 04:40:00+00:00,104.063,49.976,1
2026-01-04 04:45:00+00:00,103.001,52.053,1
2026-01-04 04:50:00+00:00,105.007,52.452,1
2026-01-04 04:55:00+00:00,103.657,50.857,1
2026-01-04 05:00:00+00:00,104.497,52.373,1
2026-01-04 05:05:00+00:00,108.621,52.493,1
2026-01-04 05:10:00+00:00,104.542,49.854,1
2026-01-04 05:15:00+00:00,105.732,51.354,1
2026-01-04 05:20:00+00:00,104.46,52.951,1
2026-01-04 05:25:00+00:00,105.093,52.935,1
2026-01-04 05:30:00+00:00,104.969,51.094,1
2026-01-04 05:35:00+00:00,105.867,52.675,1
2026-01-04 05:40:00+00:00,107.312,53.717,1
2026-01-04 05:45:00+00:00,108.284,53.427,1
2026-01-04 05:50:00+00:00,105.614,52.383,1
2026-01-04 05:55:00+00:00,106.178,51.938,1
2026-01-04 06:00:00+00:00,102.698,51.745,1
2026-01-04 06:05:00+00:00,104.823,53.061,1
2026-01-04 06:10:00+00:00,106.876,52.732,1
2026-01-04 06:15:00+00:00,106.721,53.25,1
2026-01-04 06:20:00+00:00,105.404,52.649,1
2026-01-04 06:25:00+00:00,106.743,53.468,1
2026-01-04 06:30:00+00:00,105.939,52.592,1
2026-01-04 06:35:00+00:00,107.342,53.413,1
2026-01-04 06:40:00+00:00,105.503,53.507,1
2026-01-04 06:45:00+00:00,104.193,51.487,1
2026-01-04 06:50:00+00:00,105.553,50.271,1
2026-01-04 06:55:00+00:00,98.996,54.281,1
2026-01-04 07:00:00+00:00,105.595,52.723,1
2026-01-04 07:05:00+00:00,97.503,50.343,1
2026-01-04 07:10:00+00:00,101.322,51.528,1
2026-01-04 07:15:00+00:00,105.638,53.294,1
2026-01-04 07:20:00+00:00,105.654,52.014,1
2026-01-04 07:25:00+00:00,102.335,51.716,1
2026-01-04 07:30:00+00:00,103.195,53.991,1
2026-01-04 07:35:00+00:00,107.318,51.032,1
2026-01-04 07:40:00+00:00,103.563,51.308,1
2026-01-04 07:45:00+00:00,108.97,52.496,1
2026-01-04 07:50:00+00:00,104.431,52.686,1
2026-01-04 07:55:00+00:00,105.2,52.787,1
2026-01-04 08:00:00+00:00,107.564,53.259,1
2026-01-04 08:05:00+00:00,104.537,52.376,1
2026-01-04 08:10:00+00:00,102.212,52.696,1
2026-01-04 08:15:00+00:00,103.938,51.768,1
2026-01-04 08:20:00+00:00,104.025,52.123,1
2026-01-04 08:25:00+00:00,101.303,52.145,1
2026-01-04 08:30:00+00:00,103.455,52.242,1
2026-01-04 08:35:00+00:00,102.415,52.877,1
2026-01-04 08:40:00+00:00,105.679,52.581,1
2026-01-04 08:45:00+00:00,103.828,51.933,1
2026-01-04 08:50:00+00:00,103.121,50.872,1
2026-01-04 08:55:00+00:00,103.399,51.887,1
2026-01-04 09:00:00+00:00,103.982,51.734,1
2026-01-04 09:05:00+00:00,104.691,51.961,1
2026-01-04 09:10:00+00:00,101.379,54.337,1
2026-01-04 09:15:00+00:00,101.214,51.02,1
2026-01-04 09:20:00+00:00,105.423,52.114,1
2026-01-04 09:25:00+00:00,102.305,52.847,1
2026-01-04 09:30:00+00:00,100.21,51.64,1
2026-01-04 09:35:00+00:00,103.844,54.284,1
2026-01-04 09:40:00+00:00,103.795,50.98,1
2026-01-04 09:45:00+00:00,99.716,51.778,1
2026-01-04 09:50:00+00:00,103.145,50.385,1
2026-01-04 09:55:00+00:00,104.065,50.875,1
2026-01-04 10:00:00+00:00,103.249,51.549,1
2026-01-04 10:05:00+00:00,103.669,52.218,1
2026-01-04 10:10:00+00:00,99.5,51.537,1
2026-01-04 10:15:00+00:00,102.874,52.617,1
2026-01-04 10:20:00+00:00,101.508,50.943,1
2026-01-04 10:25:00+00:00,101.048,50.608,1
2026-01-04 10:30:00+00:00,103.655,54.201,1
2026-01-04 10:35:00+00:00,104.771,51.379,1
2026-01-04 10:40:00+00:00,105.299,49.992,1
2026-01-04 10:45:00+00:00,104.237,49.97,1
2026-01-04 10:50:00+00:00,101.284,49.621,1
2026-01-04 10:55:00+00:00,102.105,51.823,1
2026-01-04 11:00:00+00:00,102.828,50.21,1
2026-01-04 11:05:00+00:00,101.431,50.747,1
2026-01-04 11:10:00+00:00,101.344,50.465,1
2026-01-04 11:15:00+00:00,102.623,51.366,1
2026-01-04 11:20:00+00:00,100.75,49.418,1
2026-01-04 11:25:00+00:00,99.302,49.09,1
2026-01-04 11:30:00+00:00,99.824,50.595,1
2026-01-04 11:35:00+00:00,101.812,50.993,1
2026-01-04 11:40:00+00:00,100.442,50.617,1
2026-01-04 11:45:00+00:00,101.007,49.192,1
2026-01-04 11:50:00+00:00,101.558,50.922,1
2026-01-04 11:55:00+00:00,99.359,49.162,1
2026-01-04 12:00:00+00:00,101.512,49.374,1
2026-01-04 12:05:00+00:00,100.649,48.813,1
2026-01-04 12:10:00+00:00,97.312,51.452,1
2026-01-04 12:15:00+00:00,102.558,50.597,1
2026-01-04 12:20:00+00:00,98.563,50.508,1
2026-01-04 12:25:00+00:00,96.145,51.224,1
2026-01-04 12:30:00+00:00,97.257,53.049,1
2026-01-04 12:35:00+00:00,97.197,47.569,1
2026-01-04 12:40:00+00:00,99.236,48.68,1
2026-01-04 12:45:00+00:00,98.477,48.773,1
2026-01-04 12:50:00+00:00,98.244,48.438,1
2026-01-04 12:55:00+00:00,100.051,48.113,1
2026-01-04 13:00:00+00:00,99.386,48.993,1
2026-01-04 13:05:00+00:00,99.233,47.841,1
2026-01-04 13:10:00+00:00,99.316,49.65,1
2026-01-04 13:15:00+00:00,99.625,49.258,1
2026-01-04 13:20:00+00:00,94.074,49.722,1
2026-01-04 13:25:00+00:00,97.459,49.703,1
2026-01-04 13:30:00+00:00,93.726,49.767,1
2026-01-04 13:35:00+00:00,98.058,48.545,1
2026-01-04 13:40:00+00:00,97.878,51.489,1
2026-01-04 13:45:00+00:00,99.88,49.176,1
2026-01-04 13:50:00+00:00,100.067,46.611,1
2026-01-04 13:55:00+00:00,98.005,47.596,1
2026-01-04 14:00:00+00:00,96.527,46.668,1
